rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
840,693,0.2604,0.4828,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in","HeHe Anneley H ( ( (ette (ume ( born in Newgate, Massachusetts, England, on of the children of theetteels, a English, themong, thebury, and, and his wife,,, Baoser, a was both in London"
841,663,0.2604,0.4816,"Mary Lilian Lucy Josepha Monique Baels was born in Highbury, London, England, one of eight children of Henri Baels, an attorney and fish trader from Ostend, Belgium, and his wife Anne Marie de Visscher, who were living in","InIn Anneley H ( ( (aghan (ume ( born in Newgate, Massachusetts, England, on of the children of theetteels, a English, themong, thebury, and, and his wife,,, Baoser, a was both in London"
842,6,0.2593,0.5502,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also too short to toospective for be to the but than the few audience."
843,159,0.2593,0.5502,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also too short to toospective for be to the but than the few audience."
844,59,0.2582,0.5171,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.","HeHe bad of a is-known, poorly predictable- is like a movie-ble to a movie, more exciting story. not that's quiteizes."
845,316,0.2558,0.5097,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.","HeHe bad of a is-known, poorly predictable-. like a bad-ble to a movie, more exciting story. not that's quiteizes."
846,395,0.2558,0.4961,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.","HeHe bad of a is-known, poorly predictable-. like a bad-ble to a movie, more serious story. not that's quiteizes."
847,616,0.25,0.6154,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957, 1963,65,"
848,759,0.25,0.6154,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957, 1963,65,"
849,469,0.25,0.5931,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957, 1963,1967,"
850,789,0.25,0.5931,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957, 1963,1967,"
851,499,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
852,528,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
853,557,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
854,586,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
855,643,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
856,670,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
857,700,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
858,729,0.25,0.5793,"He was voted to five American Football League All-Star teams (1961, 1963-65).","HeHe was a the the of Academy Hall All-Star teams in1957- 1963,1967,"
859,478,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
860,537,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
861,595,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
862,625,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
863,652,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
864,738,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
865,768,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
866,798,0.25,0.55,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and the was born in New, England the. Pauliour's County,"
867,594,0.25,0.5375,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","TheThe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
868,536,0.25,0.5316,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
869,565,0.25,0.5316,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
870,737,0.25,0.5316,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
871,767,0.25,0.5316,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
872,508,0.25,0.5283,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and Jr was born in New, England the. Pauliour's County,"
873,566,0.25,0.5283,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","HeHe film of of a and and Jr was born in New, England the. Pauliour's County,"
874,679,0.25,0.525,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","InIn film of of a and and the was born in New, England the. Pauliour's County,"
875,477,0.25,0.519,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1667 to"
876,507,0.25,0.519,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1667 to"
877,624,0.25,0.519,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1667 to"
878,651,0.25,0.519,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1667 to"
879,708,0.25,0.519,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","HeHe is (born 23, 189 - August 4, 1787) was an of Canterbury and 1667 to"
880,709,0.25,0.5157,"The eldest son of William Parker, he was born in Norwich, in St. Saviour's parish.","InIn film of of a and and Jr was born in New, England the. Pauliour's County."
881,678,0.25,0.5063,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","InIn is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
882,797,0.25,0.5063,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.","InIn is (born 23, 189 - August 4, 1787) was an of Canterbury and 1675 to"
883,776,0.25,0.2429,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was to found the construction Republican of the,"
884,36,0.2477,0.375,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","TheThealdden a un home in he his to the few's- video to his mind, he's no business what the a living."
