rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
837,729,0.0833,0.2532,"He was voted to five American Football League All-Star teams (1961, 1963-65).",He graduated from the University of Wisconsin-Madison with a degree in economics.
838,90,0.0833,0.2442,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,He graduated from the University of Wisconsin-Madison with a degree in economics.
839,128,0.0833,0.2442,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,He graduated from the University of Wisconsin-Madison with a degree in economics.
840,205,0.0833,0.2442,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,He graduated from the University of Wisconsin-Madison with a degree in economics.
841,233,0.0833,0.2442,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,He graduated from the University of Wisconsin-Madison with a degree in economics.
842,388,0.0833,0.2442,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,He graduated from the University of Wisconsin-Madison with a degree in economics.
843,113,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
844,148,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
845,188,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
846,254,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
847,372,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
848,411,0.0833,0.2069,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from the University of Wisconsin-Madison with a degree in economics.
849,474,0.0833,0.2069,"Ball died in Chevy Chase, Maryland.",He graduated from the University of Wisconsin-Madison with a degree in economics.
850,533,0.0833,0.2069,"Ball died in Chevy Chase, Maryland.",He graduated from the University of Wisconsin-Madison with a degree in economics.
851,591,0.0833,0.2069,"Ball died in Chevy Chase, Maryland.",He graduated from the University of Wisconsin-Madison with a degree in economics.
852,764,0.0833,0.2069,"Ball died in Chevy Chase, Maryland.",He graduated from the University of Wisconsin-Madison with a degree in economics.
853,884,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
854,940,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
855,963,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
856,1018,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
857,1098,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
858,1122,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
859,1150,0.083,0.3175,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He was born in New York City to a Jewish family.
860,332,0.083,0.1418,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He was born in New York City to a Jewish family.
861,720,0.0819,0.3453,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He graduated from Yale University with a degree in economics.
862,1046,0.0819,0.3453,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He graduated from Yale University with a degree in economics.
863,1260,0.0819,0.3453,He also created the Defense Intelligence Agency and the Defense Supply Agency.,He graduated from Yale University with a degree in economics.
864,87,0.0819,0.2433,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.","He was a member of the United States House of Representatives from New York City, serving from 1894 to 1898."
865,202,0.0819,0.2433,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.","He was a member of the United States House of Representatives from New York City, serving from 1894 to 1898."
866,74,0.0819,0.2208,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He graduated from Yale University with a degree in economics.
867,49,0.0809,0.2615,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.","He was a member of the United States House of Representatives, serving from 1894 until his death in 1919."
868,1197,0.0805,0.2873,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.","He was a member of the United States House of Representatives from New York City, where he served as a representative to the Committee on Ways and Means."
869,358,0.0804,0.1566,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.","He was a member of the House of Representatives from New York City, where he served as chairman of both the Democratic and Republican Committees."
